일자,요일,중식계,석식계,month,corona,day_gap,중식_국,중식_메인1,중식_메인2,석식_국,석식_메인1,석식_메인2,출근,휴가비율,출장비율,야근비율,재택비율
2019-12-30,5,652.0,132.0,12,0,0,고추장찌개,버섯불고기,두부양념조림,소고기무국,고등어구이,마파두부,2356.0,0.18097074895531984,0.06171648987463838,0.04159592529711375,0.0
2019-12-31,4,349.0,0.0,12,0,1,배추된장국,닭볶음탕,부추깻잎전,,,,2253.0,0.22790099646415943,0.04789456766313083,0.009764758100310697,0.0
2020-01-02,2,985.0,362.0,1,0,0,떡국,제육볶음,시금치프리타타,맑은국,생선까스*탈탈소스,멕시칸샐러드,2433.0,0.09039347749025169,0.04714640198511166,0.1389231401561858,0.0
2020-01-03,1,635.0,344.0,1,0,1,미소장국,탕수어,과일샐러드,수제비국,돈육장조림,실곤약초무침,2314.0,0.11378943637008153,0.06593406593406594,0.0012964563526361278,0.0
2020-01-06,5,1133.0,389.0,1,1,0,된장찌개,돈육김치볶음,사각어묵볶음,열무된장국,해물누룽지탕,모듬소시지구이,2494.0,0.04218362282878412,0.07196029776674938,0.17000801924619086,0.001772421127259837
2020-01-07,4,904.0,490.0,1,1,0,미역국,순살파닭,감자채전,우동,새우까스*칠리소스,고구마샐러드,2515.0,0.033676001417936904,0.07231478199220134,0.17813121272365806,0.0024813895781637717
2020-01-08,3,740.0,321.0,1,1,0,맑은국,돈육강정,사과고구마그라탕,소고기무국,주꾸미볶음,계란찜,2477.0,0.041474654377880185,0.07869549805033677,0.002825999192571659,0.001772421127259837
2020-01-09,2,773.0,474.0,1,1,0,육개장,가자미튀김,언양식불고기,옛날돈가스,양송이스프,양배추샐러드/모닝빵,2449.0,0.04395604395604396,0.08543069833392414,0.17394855042874643,0.0024813895781637717
2020-01-10,1,573.0,320.0,1,1,1,미소장국,또띠아피자,과일샐러드,청국장찌개,소고기장조림,김치전,2292.0,0.0935838355193194,0.09287486706841545,0.0,0.0010634526763559022
2020-01-13,5,945.0,454.0,1,0,0,근대국,훈제오리구이,마늘쫑볶음,돈육김치찌개,소고기숙주볶음,계란찜,2462.0,0.0499822757887274,0.07727756114852889,0.21364744110479286,0.0
2020-01-14,4,820.0,272.0,1,0,0,시래기국,함박스테이크*소스,두부구이,쌀국수,떡볶이,군만두,2489.0,0.03403048564338887,0.0836582772066643,0.15588589795098434,0.0
2020-01-15,3,633.0,350.0,1,0,0,연두부탕,오징어숙회무침,고기전,시금치국,돈육고추장볶음,잡채,2489.0,0.034384969868840834,0.08330379298121234,0.0016070711128967456,0.0
2020-01-16,2,761.0,457.0,1,0,0,해물된장찌개,묵은지닭찜,깐풍두부,팽이장국,탕수육,쫄면야채무침,2485.0,0.032612548741581,0.08649415101028005,0.15694164989939638,0.0
2020-01-17,1,696.0,344.0,1,0,1,크림스프,토마토스파게티,콥샐러드,짬뽕국,미니떡갈비조림,매생이전,2310.0,0.0857851825593761,0.09535625664657922,0.0,0.0
2020-01-20,5,1075.0,439.0,1,0,0,순두부찌개,닭갈비,고등어구이,만두국,간장불고기,옥수수전,2490.0,0.0467919177596597,0.0705423608649415,0.19598393574297188,0.0
2020-01-21,4,868.0,478.0,1,0,0,어묵국,등갈비김치찜,콩나물냉채,해물칼국수,감자만두,딸기드레싱샐러드,2488.0,0.03403048564338887,0.08401276143211626,0.19734726688102894,0.0
2020-01-22,3,782.0,354.0,1,0,0,미역장국,허니버터치킨,모듬묵흑임자샐러드,된장찌개,주꾸미삼겹살볶음,셀프무쌈말이,2459.0,0.04608294930875576,0.08224034030485644,0.0020333468889792597,0.0
2020-01-23,2,685.0,117.0,1,0,1,아욱국,돼지갈비찜,동태전,뼈감자탕,해물파전,"고추,양파/쌈장",2199.0,0.17050691244239632,0.0499822757887274,0.017280582082764895,0.0
2020-01-28,4,1042.0,639.0,1,0,0,황태국,오리고추장볶음,어묵꽈리고추조림,미소장국,깐풍육,감자튀김,2394.0,0.10067352002835873,0.05069124423963134,0.27986633249791143,0.0
2020-01-29,3,1197.0,0.0,1,0,0,가쯔오장국,치킨핑거,꽃맛살샐러드,,,,2506.0,0.03580290677064871,0.07585962424672102,0.0015961691939345571,0.0
2020-01-30,2,736.0,497.0,1,0,0,들깨시래기국,닭오븐구이,달래두부무침,우동,수제고로케,콘샐러드,2484.0,0.02694080113434952,0.09252038284296349,0.19404186795491143,0.0
2020-01-31,1,623.0,368.0,1,0,1,계란국,오징어튀김,시저샐러드,매운콩나물국,돈육장조림,맛살전,2373.0,0.06487061325771003,0.09393831974477136,0.0,0.0
2020-02-03,5,1081.0,495.0,2,1,0,미역국,쇠고기낙지볶음,계란찜,시래기국,유린기,연두부*양념장,2562.0,0.03516713091922006,0.07242339832869081,0.20960187353629978,0.00034818941504178273
2020-02-04,4,849.0,304.0,2,0,0,차돌박이찌개,돈육강정,모듬버섯볶음,잔치국수,해물까스,매쉬드포테이토,2578.0,0.025069637883008356,0.07729805013927576,0.182699767261443,0.0
2020-02-05,3,660.0,276.0,2,0,0,유부장국,언양식불고기,주꾸미초무침,닭곰탕,오징어볶음,오꼬노미야끼계란말이,2595.0,0.02158774373259053,0.07486072423398328,0.0015414258188824663,0.0
2020-02-06,2,637.0,369.0,2,0,0,어묵탕,동파삼겹수육,감자채볶음,맑은국,쫄면야채무침,야채튀김,2549.0,0.031337047353760444,0.08112813370473537,0.16712436249509613,0.0
2020-02-07,1,539.0,326.0,2,0,1,두부김치국,굴비구이,미트볼조림,콩나물국,제육볶음,동그랑땡전,2485.0,0.04874651810584958,0.08600278551532034,0.0008048289738430583,0.0
2020-02-10,5,1233.0,633.0,2,0,0,매운콩나물국,소고기숙주볶음,골뱅이무침*소면,들깨버섯탕,고추잡채&꽃빵,시금치프리타타,2671.0,0.022632311977715876,0.04735376044568245,0.23099962560838638,0.0
2020-02-11,4,1075.0,668.0,2,0,0,냉이된장찌개,레몬탕수육,실곤약흑임자무침,계란파국,참치야채전,꽃맛살샐러드,2622.0,0.018105849582172703,0.06894150417827298,0.28527841342486654,0.0
2020-02-12,3,1173.0,411.0,2,0,0,팽이장국,닭데리야끼조림,비빔야채만두,육개장,류산슬,연근튀김*칠리소스,2597.0,0.022632311977715876,0.07311977715877438,0.0019252984212552945,0.0
2020-02-13,2,834.0,575.0,2,0,0,동태찌개,돈육간장볶음,사각어묵볶음,설렁탕,부추전,오징어젓무침,2552.0,0.024721448467966575,0.0866991643454039,0.24294670846394983,0.0
2020-02-14,1,776.0,436.0,2,0,1,미니짬뽕,크림새우,하와이안샐러드,김치찌개,수제돈가스&소스,맛살냉채,2439.0,0.055710306406685235,0.09505571030640668,0.0,0.0
2020-02-17,5,1370.0,649.0,2,0,0,쇠고기샤브국,유자청제육볶음,우엉잡채,대구탕,안동찜닭,해물김치전,2602.0,0.02576601671309192,0.06824512534818941,0.27747886241352804,0.0
2020-02-18,4,939.0,630.0,2,0,0,차돌된장찌개,주꾸미볶음,고기전,우동,계란떡볶이,키위드레싱샐러드,2586.0,0.016364902506963788,0.08321727019498608,0.25754060324825984,0.0
2020-02-19,3,930.0,434.0,2,0,0,미소장국,사과고구마그라탕,메밀전병만두,순두부찌개,해물누룽지탕,닭가슴살냉채,2586.0,0.02158774373259053,0.07799442896935933,0.0003866976024748647,0.0
2020-02-20,2,826.0,542.0,2,0,0,근대국,간장마늘치킨,오징어초무침,맑은국,새우까스*와사비소스,메추리알조림,2540.0,0.027158774373259052,0.08844011142061281,0.21614173228346456,0.0
2020-02-21,1,627.0,380.0,2,0,1,들깨미역국,짬뽕불고기,새송이버섯전,닭개장,고등어구이,두부스테이크,2414.0,0.06302228412256268,0.09644846796657382,0.0,0.0
2020-02-24,5,1282.0,767.0,2,0,0,된장찌개,돈육김치볶음,계란찜,소고기무국,가자미카레튀김,비엔나케찹볶음,2572.0,0.05013927576601671,0.054317548746518104,0.32892690513219286,0.0
2020-02-25,4,1238.0,776.0,2,0,0,부대찌개,훈제오리구이,늙은호박전,김치말이국수,소고기퀘사디아,멕시칸샐러드,2597.0,0.04073816155988858,0.05501392757660167,0.3103581055063535,0.0
2020-02-26,3,1105.0,0.0,2,0,0,팽이장국,치킨텐더*콘소스D,과일샐러드,,,,2573.0,0.03795264623955432,0.06615598885793872,0.001554605518849592,0.0
2020-02-27,2,1000.0,673.0,2,1,0,북어국,닭갈비,두부계란부침,계란국,사천식탕수육,개성감자만두,2529.0,0.04213091922005571,0.07555710306406685,0.2637406089363385,0.0017409470752089136
2020-02-28,1,750.0,414.0,2,1,1,아욱국,소고기장조림,황태양념구이,콩나물국,돼지갈비찜,옥수수전,2421.0,0.07311977715877438,0.08147632311977716,0.0,0.002437325905292479
2020-03-02,5,1362.0,771.0,3,1,0,두부김치국,소고기버섯볶음,모듬묵*장,쑥된장국,삼겹살구이,어묵볶음,2695.0,0.03661016949152542,0.04508474576271186,0.29165120593692023,0.0047457627118644066
2020-03-03,4,1074.0,598.0,3,1,0,쇠고기무국,오징어볶음*소면,꽃맛살볶음,유부장국,로제스파게티,콥샐러드,2677.0,0.02576271186440678,0.06271186440677966,0.2812850205453866,0.004067796610169492
2020-03-04,3,999.0,462.0,3,1,0,고추장찌개,갈치구이,떡잡채,해물된장찌개,미니채소떡갈비,시금치프리타타,2652.0,0.025084745762711864,0.06949152542372881,0.0003770739064856712,0.006440677966101695
2020-03-05,2,989.0,630.0,3,1,0,미역국,수원왕갈비통닭,김치전,칼국수,순대야채볶음,야채튀김,2619.0,0.02847457627118644,0.07864406779661016,0.23367697594501718,0.005084745762711864
2020-03-06,1,642.0,379.0,3,1,1,건새우아욱국,돈육간장볶음,쫄면야채무침,나가사키짬뽕국,모듬버섯탕수육,두부조림,2521.0,0.05627118644067797,0.08508474576271187,0.0,0.004067796610169492
2020-03-09,5,1276.0,640.0,3,1,0,콩나물국,소불고기,옥수수계란찜,콩가루배추국,동파육,두부새싹구이,2714.0,0.030847457627118643,0.04372881355932203,0.28887251289609434,0.005423728813559322
2020-03-10,4,1019.0,575.0,3,1,0,대파육개장*칼국수,가자미엿장조림,꼬들단무지무침,계란파국,멘보샤*칠리S,짜샤이볶음,2695.0,0.02271186440677966,0.05694915254237288,0.2515769944341373,0.006779661016949152
2020-03-11,3,967.0,487.0,3,1,0,미소시루,감자만두*양념,애기새송이버섯볶음,부대찌개,등갈비오븐구이,쫄면비빔만두,2656.0,0.025084745762711864,0.06677966101694915,0.0,0.007796610169491526
2020-03-12,2,804.0,614.0,3,1,0,순두부찌개,해물돼지갈비찜,가지완자튀김,물만두국,메추리알치즈떡볶이,건파래볶음,2612.0,0.026440677966101694,0.08237288135593221,0.21248085758039817,0.00576271186440678
2020-03-13,1,593.0,343.0,3,1,1,설렁탕,동태포전,"야채스틱,고추*쌈장",청국장찌개,닭불고기,해물동그랑땡전,2506.0,0.05593220338983051,0.08779661016949153,0.0,0.006779661016949152
2020-03-16,5,1284.0,630.0,3,1,0,어묵국,돈육굴소스볶음,오징어숙회무침,열무된장국,묵은지닭찜,수수부꾸미,2722.0,0.023389830508474575,0.04677966101694915,0.28986039676708303,0.00711864406779661
2020-03-17,4,914.0,520.0,3,1,0,대구탕,차돌박이숙주볶음,"브로컬리,다시마*초장",해물손수제비,미트볼피망볶음,달래오이생채,2698.0,0.020677966101694915,0.057966101694915256,0.25166790214974055,0.006779661016949152
2020-03-18,3,831.0,383.0,3,1,0,조갯살무국,레몬유린기,콩나물냉채,돈육김치찌개,코다리강정,간장계란장,2668.0,0.015932203389830507,0.0711864406779661,0.0,0.00847457627118644
2020-03-19,2,829.0,541.0,3,1,0,콩비지찌개,짜장닭볶음,햄계란말이,옛날돈까스,팽이장국,콘치즈구이,2626.0,0.023728813559322035,0.07966101694915254,0.21325209444021326,0.006440677966101695
2020-03-20,1,627.0,358.0,3,1,1,갈비탕,칠리새우,감자채볶음,건새우아욱국,치즈함박스테이크,고등어구이,2376.0,0.059661016949152545,0.08915254237288135,0.0012626262626262627,0.04576271186440678
2020-03-23,5,1110.0,651.0,3,1,0,시래기국,오리양념불고기*쌈무,봄동전*양념,닭개장,삼치튀김*데리야끼,한식잡채,2378.0,0.03694915254237288,0.06033898305084746,0.2888982338099243,0.09661016949152543
2020-03-24,4,1083.0,754.0,3,1,0,소고기미역국,해물누룽지탕,김치고기전,가쯔오장국,돈육고구마강정,과일플레인샐러드,2379.0,0.04440677966101695,0.0464406779661017,0.2686002522068096,0.10271186440677967
2020-03-25,3,1022.0,526.0,3,1,0,유부주머니국,목살스테이크,파스타샐러드,장각닭죽,생야채*쌈짱,오렌지,2379.0,0.04135593220338983,0.04949152542372881,0.0004203446826397646,0.10271186440677967
2020-03-26,2,955.0,645.0,3,1,0,배추된장국,제육볶음,계란찜,우동,해물까스*와사비소스,꽃맛살샐러드,2396.0,0.04508474576271186,0.04508474576271186,0.24373956594323873,0.0976271186440678
2020-03-27,1,839.0,377.0,3,1,1,맑은국,치킨너겟,시저샐러드,시금치국,언양식불고기,꽁치감자조림,2280.0,0.08610169491525424,0.05288135593220339,0.0,0.08813559322033898
2020-03-30,5,1000.0,625.0,3,1,0,우렁된장찌개,주꾸미볶음,오꼬노미계란말이,무채국,더덕고추장불고기,두부카프레제샐러드,2179.0,0.07796610169491526,0.017966101694915255,0.2877466727856815,0.16542372881355932
2020-03-31,4,859.0,601.0,3,1,0,고추장찌개,안동찜닭,모듬버섯볶음,메밀국수,오징어어묵무침,단무지,2181.0,0.06542372881355932,0.014576271186440677,0.24209078404401652,0.18067796610169493
2020-04-01,3,939.0,561.0,4,1,0,들깨시래기국,삼겹살수육&풋고추,오복지무침,쇠고기샤브국,통마늘너비아니조림,녹두빈대떡,2258.0,0.07697501688048616,0.018906144496961513,0.0,0.14179608372721134
2020-04-02,2,1009.0,645.0,4,1,0,경상도식소고기국,등갈비김치찜,감자채볶음,크림스프,비프스파게티,사과양상추샐러드,2242.0,0.07967589466576637,0.030047265361242404,0.21855486173059768,0.13335584064821066
2020-04-03,1,802.0,318.0,4,1,1,순대국밥,고추튀김,오이&당근*쌈장,참치김치찌개,소고기메추리알장조림,맛살냉채,2123.0,0.11816340310600945,0.050303848750844024,0.0004710315591144607,0.11478730587440918
2020-04-06,5,1161.0,655.0,4,1,0,미역국,오리불고기,백김치,배추된장국,칠리미트볼조림,김치미나리전,2127.0,0.06954760297096556,0.05131667792032411,0.33521391631405734,0.16103983794733287
2020-04-07,4,969.0,634.0,4,1,0,꽃게된장국,후르츠탕수육,두부양념조림,어묵국,고구마떡볶이,자몽샐러드,2152.0,0.05536799459824443,0.05266711681296422,0.3243494423791822,0.16542876434841322
2020-04-08,3,1032.0,445.0,4,1,0,계란국,닭강정,셀프무쌈말이,부대찌개&쫄면사리,꽁치한마리구이,감자전,2152.0,0.05367994598244429,0.05806887238352464,0.00046468401486988845,0.16171505739365294
2020-04-09,2,880.0,458.0,4,1,0,두부김치국,소고기브로컬리볶음,시금치부침개,가쓰오장국,삼겹살야채비빔면,옥수수볼맛탕,2134.0,0.05199189736664416,0.06279540850776502,0.2549203373945642,0.16475354490209318
2020-04-10,1,780.0,302.0,4,1,1,미니우동,고구마고로케,오렌지자몽샐러드,된장찌개,매운돼지갈비찜,그린빈베이컨볶음,2020.0,0.10668467251856853,0.07056043214044565,0.0,0.14078325455773127
2020-04-13,5,1145.0,564.0,4,1,0,아욱국,치즈닭갈비,참치야채샐러드,순두부찌개,돈육두릅장조림,맛살전,2204.0,0.05570560432140446,0.04929101958136394,0.2808529945553539,0.15091154625253209
2020-04-14,4,879.0,453.0,4,1,1,홍초콩나물국,LA갈비구이,주꾸미세비체샐러드,백종원의,고추짜장,맑은국,2101.0,0.0675219446320054,0.05941931127616475,0.13041408852927178,0.1637407157326131
2020-04-16,2,947.0,500.0,4,1,0,전복장각삼계탕,육전,해물잡채,미소장국,닭봉오븐구이,그린요거트샐러드,2068.0,0.08946657663740716,0.06144496961512492,0.24081237911025144,0.15091154625253209
2020-04-17,1,759.0,305.0,4,1,1,소고기당면국,바질페스토스파게티,연어스테이크,뼈없는감자탕,달래새우전,야채부케*쌈장,2027.0,0.10972316002700878,0.07461174881836596,0.0014800197335964479,0.1313301823092505
2020-04-20,5,1089.0,594.0,4,1,0,황태국,우엉불고기,야채계란말이,돈육김치찌개,고등어카레구이,마파두부,2203.0,0.048953409858203914,0.04827819041188386,0.283250113481616,0.15901417960837272
2020-04-21,4,911.0,542.0,4,1,0,멸치국수,오향장육,꼬막미나리초무침,두부미소된장국,오리훈제마늘볶음,무쌈깻잎,2215.0,0.042538825118163405,0.057731262660364616,0.3160270880361174,0.15192437542201215
2020-04-22,3,945.0,439.0,4,1,0,나주곰탕,춘천닭갈비,황태포무침,굴미역국,오삼불고기,"스팸,깻잎전",2183.0,0.04456448345712356,0.0688723835246455,0.0009161704076958314,0.14956110735989198
2020-04-23,2,880.0,461.0,4,1,0,새우완자탕,고구마치즈돈까스,해물볶음우동,조갯살아욱국,함박스테이크,삼치데리야끼,2167.0,0.03612424037812289,0.08474004051316678,0.23904014766958928,0.1475354490209318
2020-04-24,1,639.0,309.0,4,1,1,대구지리탕,카레닭볶음,모듬소세지버섯구이,나가사끼짬뽕국*라면,순대야채볶음,꼬치어묵떡볶이,2076.0,0.07832545577312626,0.09014179608372722,0.0004816955684007707,0.13065496286293046
2020-04-27,5,1223.0,570.0,4,1,0,육개장,수원왕갈비,브로콜리새송이메추리알조림,감자만두국,꽃삼겹김치찜,꿔바로우탕수육*소스,2227.0,0.04220121539500338,0.06482106684672519,0.31701841041760215,0.1411208642808913
2020-04-28,4,824.0,482.0,4,1,0,제첩두부국,깻잎전,황태채마늘쫑무침,황태미역국,매운돈갈비찜,두부/김치볶음,2211.0,0.039837947332883185,0.07528696826468602,0.2229760289461782,0.13841998649561107
2020-04-29,3,680.0,192.0,4,1,1,장어구이*소스,춘권튀김*칠리드레질,오이무초무침,홍합무우국,로제찜닭*마늘빵,계란장조림,2095.0,0.07461174881836596,0.08440243079000675,0.0,0.1336934503713707
2020-05-04,5,504.0,123.0,5,1,1,버섯들깨국,삼겹살더덕고추장구이,"곰취,명이나물-장아찌",다슬기아욱국,갈릭파닭,돈채호박볶음,1543.0,0.37575962187711004,0.03950033760972316,0.05897602073882048,0.06380823767724511
2020-05-06,3,1254.0,495.0,5,1,0,왕갈비탕,해물전,쫄면야채무침,근대두부된장국,치킨텐더,루꼴라샐러드,2390.0,0.035111411208642807,0.05975692099932478,0.0008368200836820083,0.09824442943956786
2020-05-07,2,959.0,462.0,5,1,0,냉메밀소바,히레카츠*소스,견과류연근조림,우삼겹부대찌개,조기구이,수제어묵볶음,2365.0,0.025658338960162053,0.07967589466576637,0.24397463002114164,0.0962187711006077
2020-05-08,1,620.0,371.0,5,1,1,아욱수제비국,해물섞어찜,크레미계란말이,유부된장국,새우로제파스타,계란후라이,2298.0,0.051654287643484134,0.08946657663740716,0.0,0.08305199189736664
2020-05-11,5,1249.0,599.0,5,1,0,돈육김치찌개,냉족발야채무침,두부참치조림,가쓰오장국,닭윙강정튀김,새우미역초무침,2428.0,0.03173531397704254,0.06583389601620526,0.2714168039538715,0.08271438217420661
2020-05-12,4,968.0,486.0,5,1,0,열무물국수,소갈비찜,"오징어링,새우튀김",전주식콩나물국,*도시락김,안동찜닭,2415.0,0.02261985145172181,0.07765023632680622,0.2857142857142857,0.08440243079000675
2020-05-13,3,844.0,403.0,5,1,0,닭개장,떡갈비,골뱅이야채무침,얼큰동태탕,물만두탕수*소스,닭가슴살장조림,2416.0,0.022957461174881837,0.08170155300472653,0.0,0.07967589466576637
2020-05-14,2,793.0,424.0,5,1,0,들깨미역국,바싹불고기*양파초절임,야채스틱*견과쌈장,삼선짬뽕국*칼국수,춘장돈육볶음,어묵잡채볶음,2398.0,0.02397029034436192,0.09486833220796759,0.20350291909924936,0.07157326130992572
2020-05-15,1,614.0,265.0,5,1,1,유부주머니된장국,생선까스*타르,블랙페퍼쉬림프,계란파국,매운등뼈조림,동그랑땡전,2304.0,0.05435516542876435,0.099932478055368,0.0,0.06785955435516543
2020-05-18,5,1141.0,573.0,5,1,0,연두부탕,제육볶음,시금치프리타타,아욱국,깐풍기,깻잎전,2397.0,0.03241053342336259,0.07528696826468602,0.2924488944513976,0.08305199189736664
2020-05-19,4,935.0,440.0,5,1,0,들깨수제비,닭볶음탕,도토리묵무침,모듬어묵탕,고구마맛탕,꽃맛살샐러드,2412.0,0.02633355840648211,0.07933828494260635,0.255804311774461,0.0800135043889264
2020-05-20,3,791.0,336.0,5,1,0,미역미소시루,후르츠탕수육,비빔메밀면,매운버섯국,고등어구이,돈육잡채,2390.0,0.02397029034436192,0.08203916272788657,0.0,0.08710330857528698
2020-05-21,2,653.0,445.0,5,1,0,차돌된장찌개,주꾸미볶음,두부스테이크,김치우동,또띠아피자,비타민흑임자샐러드,2412.0,0.021269412559081703,0.09081701553004727,0.19651741293532338,0.07359891964888589
2020-05-22,1,512.0,291.0,5,1,1,맑은국,야채비빔만두,어묵볶음,된장찌개,고구마까스*소스,샐러리샐러드,2253.0,0.07629979743416611,0.09351789331532748,0.0,0.06954760297096556
2020-05-25,5,1062.0,488.0,5,1,0,매콤콩나물국,짬뽕불고기,연두부*장,소고기된장찌개,해물누룽지탕,김치고기전,2429.0,0.03308575286968265,0.06954760297096556,0.30135858377933306,0.07731262660364618
2020-05-26,4,781.0,502.0,5,1,0,시래기국,고추잡채*꽃빵,동그랑땡구이,미소장국,로제파스타,회오리감자,2472.0,0.02363268062120189,0.07427413909520594,0.26254045307443363,0.0675219446320054
2020-05-27,3,704.0,339.0,5,1,0,무채국,꽁치한마리구이,만두탕수육,도토리묵냉국,돼지갈비찜,감자프리타타,2428.0,0.021944632005401754,0.07900067521944631,0.0008237232289950577,0.07933828494260635
2020-05-28,2,662.0,361.0,5,1,0,콩비지찌개,오징어볶음,옥수수계란찜,돼지국밥,고추튀김,야채스틱/부추무침,2414.0,0.02228224172856178,0.09115462525320729,0.17854183927091963,0.07157326130992572
2020-05-29,1,450.0,235.0,5,1,1,유부장국,레몬유린기,두릅소고기샐러드,해물순두부국,닭가슴살겨자무침,메밀전병만두,2240.0,0.07967589466576637,0.09588116137744768,0.0004464285714285714,0.06819716407832546
2020-06-01,5,1114.0,463.0,6,1,0,소고기미역국,닭갈비,콩나물잡채,청국장찌개,소고기불고기,실곤약야채무침,2447.0,0.03687415426251692,0.06258457374830853,0.25010216591744994,0.07273342354533154
2020-06-02,4,761.0,434.0,6,1,0,된장찌개,돈육고추장볶음,사각어묵무침,새우튀김우동,과일샐러드,찐옥수수,2448.0,0.02165087956698241,0.07814614343707713,0.247140522875817,0.07205683355886333
2020-06-03,3,693.0,374.0,6,1,0,가쯔오장국,깐풍육,시저샐러드,닭곰탕,류산슬,비엔나감자구이,2451.0,0.02131258457374831,0.08491204330175914,0.0,0.06461434370771313
2020-06-04,2,657.0,353.0,6,1,0,육개장,소고기장조림,녹두전,감자국,미트볼조림,브로컬리오징어숙회,2393.0,0.02401894451962111,0.09607577807848444,0.16840785624738822,0.07036535859269283
2020-06-05,1,505.0,251.0,6,1,1,냉모밀국수,해물부추전,야채고로케,오징어국,매운닭찜,도토리묵야채무침,2256.0,0.07882273342354533,0.09844384303112313,0.0,0.05953991880920163
2020-06-08,5,1130.0,477.0,6,1,0,대구탕,오삼불고기,해물동그랑땡,김치두부국,갈치튀김,햄계란말이,2398.0,0.040933694181326113,0.07983761840324763,0.23603002502085071,0.06799729364005412
2020-06-09,4,823.0,449.0,6,1,0,시금치된장국,닭볶음탕,두부구이*양념장,콩나물국,미니돈까스,양상추메추리알샐러드,2458.0,0.023004059539918808,0.08558863328822733,0.2111472742066721,0.05987821380243572
2020-06-10,3,719.0,320.0,6,1,0,오이사과냉국,치킨핑거,맛살떡샐러드,근대국,돈육간장볶음,동태포전,2432.0,0.02537212449255751,0.08389715832205684,0.001644736842105263,0.06799729364005412
2020-06-11,2,682.0,439.0,6,1,0,매운소고기국,굴비구이,토마토프리타타,초계국수,코코넛새우튀김,옥수수콘치즈,2422.0,0.02774018944519621,0.09472259810554803,0.16473988439306358,0.058186738836265225
2020-06-12,1,516.0,266.0,6,1,1,팽이무국,양파링카레튀김,모듬어묵볶음,부대찌개,떡갈비조림,쫄면무침,2274.0,0.06901217861975643,0.10250338294993235,0.0008795074758135445,0.059201623815967525
2020-07-01,3,866.0,343.0,7,1,0,냉모밀국수,매운돈갈비찜,메밀전병*간장,돈육김치찌개,깐풍기,고갈비구이,2521.0,0.023690357023690357,0.08408408408408409,0.0035700119000396666,0.05105105105105105
2020-07-02,2,675.0,441.0,7,1,0,대파육개장,홍어미나리초무침,어묵잡채,미니우동,구슬떡볶이,"김말이,고추튀김",2495.0,0.027360694027360695,0.08942275608942275,0.17875751503006013,0.050717384050717386
2020-07-03,1,607.0,269.0,7,1,1,동태알탕,부추고추전*간장,쫄면야채무침,김치어묵국,케이준샐러드,섭산적표고굴소스볶음,2291.0,0.08708708708708708,0.0960960960960961,0.00043649061545176777,0.05238571905238572
2020-07-06,5,1132.0,454.0,7,1,0,매운소고기무국,춘천닭갈비,옥수수계란찜,스팸김치찌개,동태포전,새송이버섯장조림,2479.0,0.042042042042042045,0.07340674007340674,0.2525211778943122,0.05739072405739072
2020-07-07,4,917.0,472.0,7,1,0,물만두국,오리불고기,콩나물맛살냉채,유부장국,깐쇼새우,꽃맛살샐러드,2526.0,0.02569235902569236,0.08074741408074741,0.2276326207442597,0.050717384050717386
2020-07-08,3,847.0,369.0,7,1,0,한방설렁탕,오징어초무침,채소스틱&쌈장,대구지리,바베큐함박찹스테이크,건파래볶음,2511.0,0.02569235902569236,0.08375041708375042,0.0027877339705296694,0.052719386052719384
2020-07-09,2,717.0,401.0,7,1,0,시금치된장국,닭볶음탕,건새우호박채전,잔치국수,채소튀김*장,쇠고기우엉볶음,2449.0,0.03303303303303303,0.09676343009676343,0.1833401388321764,0.05305305305305305
2020-07-10,1,611.0,246.0,7,1,1,맑은콩나물국,돈육고추장볶음,쌈채소&쌈장,된장찌개,아귀콩나물찜,부들어묵볶음,2339.0,0.07774441107774441,0.09676343009676343,0.0,0.04504504504504504
2020-07-13,5,1260.0,489.0,7,1,0,미역미소시루,레몬유린기,만두찜*간장,뼈감자탕,쌈추전*간장,오징어땅콩조림,2506.0,0.03937270603937271,0.07507507507507508,0.25219473264166004,0.04938271604938271
2020-07-14,4,814.0,342.0,7,1,0,건새우무채국,쭈꾸미삼겹고추장볶음,두부커틀렛*칠리,김치콩나물국,닭카레볶음,볼어묵고추장볶음,2550.0,0.02669336002669336,0.0747414080747414,0.22,0.04771438104771438
2020-07-15,3,842.0,343.0,7,1,0,콩가루배춧국,열기어구이,도토리묵*양념간장,유부주머니된장국,돈육간장볶음,비빔만두,2486.0,0.02669336002669336,0.08274941608274941,0.0016090104585679806,0.06106106106106106
2020-07-16,2,971.0,379.0,7,1,0,장각삼계탕,해물잡채,가지찜,매운계란파국,오리훈제마늘볶음,코다리강정,2455.0,0.03403403403403404,0.09142475809142475,0.16741344195519348,0.05538872205538872
2020-07-17,1,656.0,237.0,7,1,1,김치우동,수제돈가스*소스,호박새우젓볶음,들깨시래기국,묵은지닭찜,미역줄기볶음,2309.0,0.08308308308308308,0.0970970970970971,0.0008661758336942399,0.04938271604938271
2020-07-20,5,1190.0,481.0,7,1,0,호박맑은국,돈육김치볶음,두부맛전,고기짬뽕국,해물누룽지,군만두*초간장,2480.0,0.05238571905238572,0.07340674007340674,0.20887096774193548,0.04671338004671338
2020-07-21,4,861.0,467.0,7,1,0,닭개장,양장피,꽃맛살샐러드,부대찌개,생선까스*타르타르소스,감자채파프리카볶음,2508.0,0.04604604604604605,0.07407407407407407,0.2069377990430622,0.043043043043043044
